Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
Lake Washington Blvd / Wellington Ave,1RED 1 Unit,2/20/23 16:06,47.608067,-122.283388,POINT (-122.283388 47.608067),F230021983
S King St / 26th Ave S,Aid Response,2/20/23 16:08,47.598078,-122.298704,POINT (-122.298704 47.598078),F230021982
12318 15th Ave Ne,Aid Response,2/20/23 16:18,47.717758,-122.312622,POINT (-122.312622 47.717758),F230021986
5th Ave N / Mercer St,Illegal Burn,2/20/23 16:20,47.624495,-122.347568,POINT (-122.347568 47.624495),F230021987
1431 Minor Ave,Aid Response,2/20/23 16:21,47.613247,-122.327187,POINT (-122.327187 47.613247),F230021988
747 N 135th St,Medic Response,2/20/23 16:26,47.726803,-122.347793,POINT (-122.347793 47.726803),F230021989
1811 Eastlake Ave,Aid Response,2/20/23 16:29,47.618002,-122.329182,POINT (-122.329182 47.618002),F230021991
3501 RAINIER AVE S,Aid Response,2/20/23 16:29,47.571853,-122.293193,POINT (-122.293193 47.571853),F230021990
13302 20th Ave Ne,Aid Response,2/20/23 16:29,47.724802,-122.307276,POINT (-122.307276 47.724802),F230021992
210 Occidental Ave S,Aid Response,2/20/23 16:32,47.600795,-122.332877,POINT (-122.332877 47.600795),F230021993
318 2nd Ave Et S,Aid Response,2/20/23 16:33,47.600194,-122.330541,POINT (-122.330541 47.600194),F230021994
207 Pontius Ave N,Nurseline/AMR,2/20/23 16:35,47.619736,-122.331697,POINT (-122.331697 47.619736),F230021995
1201 Dexter Ave N,Hang-Up- Aid,2/20/23 16:37,47.62972,-122.342304,POINT (-122.342304 47.62972),F230021996
527 Eastlake Ave E,Alarm Bell,2/20/23 16:38,47.623433,-122.329158,POINT (-122.329158 47.623433),F230021997
WASHINGTON AVE / CALIFORNIA AVE,Aid Response,2/20/23 16:39,47.660119,-122.412058,POINT (-122.412058 47.660119),F230021998
4700 12th Ave Ne,Medic Response,2/20/23 16:43,47.663106,-122.315263,POINT (-122.315263 47.663106),F230021999
12740 33rd Ave Ne,Aid Response,2/20/23 16:44,47.720938,-122.292513,POINT (-122.292513 47.720938),F230022000
3820 Rainier Ave S,Aid Response,2/20/23 16:53,47.569608,-122.290486,POINT (-122.290486 47.569608),F230022002
4700 12th Ave Ne,Aid Response,2/20/23 16:55,47.663106,-122.315263,POINT (-122.315263 47.663106),F230022003
9th Ave / Jefferson St,Aid Response,2/20/23 17:06,47.604841,-122.324097,POINT (-122.324097 47.604841),F230022004
808 Fir St,Triaged Incident,2/20/23 17:11,47.602699,-122.322029,POINT (-122.322029 47.602699),F230022005
5th Ave S / S Dearborn St,Aid Response,2/20/23 17:17,47.595794,-122.327683,POINT (-122.327683 47.595794),F230022007
5th Ave N / Thomas St,Aid Response,2/20/23 17:27,47.620908,-122.347601,POINT (-122.347601 47.620908),F230022009
503 S Royal Brougham Way,Aid Response,2/20/23 17:30,47.592399,-122.327256,POINT (-122.327256 47.592399),F230022010
6th Ave / Lenora St,MVI - Motor Vehicle Incident,2/20/23 17:38,47.61516,-122.339614,POINT (-122.339614 47.61516),F230022012
7300 Roosevelt Way Ne,Aid Response,2/20/23 17:39,47.681554,-122.317457,POINT (-122.317457 47.681554),F230022013
7070 East Marginal Way S,Aid Response,2/20/23 17:51,47.539666,-122.322298,POINT (-122.322298 47.539666),F230022016
505 Ne 70th St,Aid Response,2/20/23 17:52,47.679478,-122.322726,POINT (-122.322726 47.679478),F230022017
6701 6th Ave S,Aid Response,2/20/23 18:03,47.544079,-122.326153,POINT (-122.326153 47.544079),F230022018
5027 Ivanhoe Pl Ne,Automatic Fire Alarm Resd,2/20/23 18:08,47.665123,-122.269672,POINT (-122.269672 47.665123),F230022020
3rd Ave / Cherry St,Aid Response,2/20/23 18:09,47.603484,-122.332062,POINT (-122.332062 47.603484),F230022019
2140 N Northgate Way,Aid Response,2/20/23 18:13,47.708659,-122.333457,POINT (-122.333457 47.708659),F230022021
5300 24th Ave Ne,Aid Response,2/20/23 18:15,47.66707,-122.301946,POINT (-122.301946 47.66707),F230022022
10049 College Way N,Aid Response,2/20/23 18:27,47.701742,-122.335029,POINT (-122.335029 47.701742),F230022023
8612 Palatine Ave N,Aid Response,2/20/23 18:27,47.691892,-122.356655,POINT (-122.356655 47.691892),F230022024
Aurora Ave N / Roosevelt Way N,MVI - Motor Vehicle Incident,2/20/23 18:31,47.733817,-122.345093,POINT (-122.345093 47.733817),F230022025
326 9th Ave,Aid Response,2/20/23 18:34,47.603593,-122.322954,POINT (-122.322954 47.603593),F230022026
10049 College Way N,Aid Response,2/20/23 18:41,47.701742,-122.335029,POINT (-122.335029 47.701742),F230022027
11038 Lake City Way Ne,Auto Fire Alarm,2/20/23 18:44,47.708684,-122.301275,POINT (-122.301275 47.708684),F230022030
13802 Greenwood Ave N,Aid Response,2/20/23 18:44,47.729653,-122.355561,POINT (-122.355561 47.729653),F230022031
12740 30th Ave Ne,Low Acuity Response,2/20/23 18:54,47.721329,-122.296339,POINT (-122.296339 47.721329),F230022032
365 Nw 49th St,Medic Response,2/20/23 19:06,47.664378,-122.36147,POINT (-122.36147 47.664378),F230022036
Delridge Way Sw / Sw Trenton St,MVI - Motor Vehicle Incident,2/20/23 19:06,47.524693,-122.360479,POINT (-122.360479 47.524693),F230022035
610 Harvard Ave E,Aid Response,2/20/23 19:12,47.624349,-122.321989,POINT (-122.321989 47.624349),F230022038
15th Ave S / S Spokane St,MVI - Motor Vehicle Incident,2/20/23 19:16,47.571629,-122.313408,POINT (-122.313408 47.571629),F230022039
1936 EASTLAKE AVE E,Aid Response,2/20/23 19:17,47.636192,-122.325698,POINT (-122.325698 47.636192),F230022040
318 2nd Ave Et S,Nurseline/AMR,2/20/23 19:18,47.600194,-122.330541,POINT (-122.330541 47.600194),F230022041
1902 2nd Ave,Low Acuity Response,2/20/23 19:26,47.610972,-122.340465,POINT (-122.340465 47.610972),F230022042
1221 1st Ave,Auto Fire Alarm,2/20/23 19:28,47.606268,-122.337677,POINT (-122.337677 47.606268),F230022044
300 Pine St,AFA4 - Auto Alarm 2 + 1 + 1,2/20/23 19:36,47.610743,-122.338702,POINT (-122.338702 47.610743),F230022045
3210 Ne 120th St,Aid Response,2/20/23 19:48,47.715551,-122.293933,POINT (-122.293933 47.715551),F230022047
405 M L King Jr Way S,Aid Response,2/20/23 20:00,47.599173,-122.297417,POINT (-122.297417 47.599173),F230022048
12740 33rd Ave Ne,Nurseline/AMR,2/20/23 20:01,47.720938,-122.292513,POINT (-122.292513 47.720938),F230022049
Broadway / E Denny Way,Aid Response,2/20/23 20:03,47.61874,-122.320854,POINT (-122.320854 47.61874),F230022051
10215 Lake City Way Ne,Auto Fire Alarm,2/20/23 20:10,47.702197,-122.301853,POINT (-122.301853 47.702197),F230022053
3540 Ne 110th St,Aid Response,2/20/23 20:30,47.708356,-122.289374,POINT (-122.289374 47.708356),F230022054
5940 1st Ave S,Aid Response,2/20/23 20:37,47.548882,-122.334244,POINT (-122.334244 47.548882),F230022055
3021 21st Ave W,Low Acuity Response,2/20/23 20:40,47.64677,-122.383349,POINT (-122.383349 47.64677),F230022056
1404 Boylston Ave,Aid Response,2/20/23 20:41,47.61302,-122.323439,POINT (-122.323439 47.61302),F230022057
3642 33rd Ave S,Auto Fire Alarm,2/20/23 20:43,47.571233,-122.291003,POINT (-122.291003 47.571233),F230022058
2107 Elliott Ave,AFA4 - Auto Alarm 2 + 1 + 1,2/20/23 20:44,47.611204,-122.344875,POINT (-122.344875 47.611204),F230022060
9400 Rainier Ave S,Aid Response,2/20/23 20:48,47.519834,-122.26509,POINT (-122.26509 47.519834),F230022061
1901 Western Ave,Aid Response,2/20/23 20:52,47.610056,-122.34329,POINT (-122.34329 47.610056),F230022062
6302 21st Ave Sw,Aid Response,2/20/23 20:54,47.546512,-122.359719,POINT (-122.359719 47.546512),F230022063
5539 33rd Ave Ne,Medic Response,2/20/23 20:55,47.668862,-122.292643,POINT (-122.292643 47.668862),F230022065
1911 22nd Ave S,Nurseline/AMR,2/20/23 21:03,47.586234,-122.304237,POINT (-122.304237 47.586234),F230022066
Rainier Ave S / 25th Ave S,Medic Response- 6 per Rule,2/20/23 21:13,47.581242,-122.300356,POINT (-122.300356 47.581242),F230022067
100 Melrose Ave E,Activated CO Detector,2/20/23 21:14,47.618497,-122.327854,POINT (-122.327854 47.618497),F230022068
400 Pine St,Aid Response,2/20/23 21:18,47.611207,-122.337592,POINT (-122.337592 47.611207),F230022069
13300 Stone Ave N,Aid Response,2/20/23 21:24,47.725515,-122.3423,POINT (-122.3423 47.725515),F230022070
3rd Ave Nw / Nw 85th St,Triaged Incident,2/20/23 21:25,47.690625,-122.360648,POINT (-122.360648 47.690625),F230022072
1218 Ne Campus Pkwy,Aid Response,2/20/23 21:25,47.656233,-122.315363,POINT (-122.315363 47.656233),F230022071
818 29th Ave S,Medic Response,2/20/23 21:47,47.595551,-122.295398,POINT (-122.295398 47.595551),F230022074
422 11th Ave E,Nurseline/AMR,2/20/23 22:06,47.622217,-122.317819,POINT (-122.317819 47.622217),F230022077
12505 Greenwood Ave N,Aid Response,2/20/23 22:07,47.719638,-122.355539,POINT (-122.355539 47.719638),F230022078
1423 Nw Market St,Aid Response,2/20/23 22:11,47.668665,-122.374178,POINT (-122.374178 47.668665),F230022079
Rainier Ave S / S Henderson St,Aid Response,2/20/23 22:17,47.523307,-122.269986,POINT (-122.269986 47.523307),F230022080
816 Ne 43rd St,Low Acuity Response,2/20/23 22:21,47.65946,-122.31962,POINT (-122.31962 47.65946),F230022082
5618 Delridge Way Sw,Low Acuity Response,2/20/23 22:22,47.551809,-122.362989,POINT (-122.362989 47.551809),F230022083
924 N 143rd St,Aid Response,2/20/23 22:28,47.732314,-122.346635,POINT (-122.346635 47.732314),F230022084
851 Rainier Ave S,Aid Response,2/20/23 22:31,47.595085,-122.310926,POINT (-122.310926 47.595085),F230022085
10306 Meridian Ave N,Aid Response,2/20/23 22:35,47.703266,-122.333904,POINT (-122.333904 47.703266),F230022086
810 Virginia St,Aid Response,2/20/23 22:47,47.615789,-122.336507,POINT (-122.336507 47.615789),F230022088
1400 S Main St,Aid Response,2/20/23 22:53,47.600009,-122.314135,POINT (-122.314135 47.600009),F230022090
11 W Mercer St,Medic Response,2/20/23 22:55,47.624584,-122.356842,POINT (-122.356842 47.624584),F230022091
1305 E Mercer St,Triaged Incident,2/20/23 22:56,47.624261,-122.315632,POINT (-122.315632 47.624261),F230022092
1029 S Jackson St,Aid Response,2/20/23 22:58,47.599184,-122.319285,POINT (-122.319285 47.599184),F230022093
2988 Sw Avalon Way,Aid Response,2/20/23 23:08,47.568611,-122.370758,POINT (-122.370758 47.568611),F230022095
3112 East Laurelhurst Dr Ne,Automatic Fire Alarm Resd,2/20/23 23:09,47.65042,-122.276612,POINT (-122.276612 47.65042),F230022096
516 1st Ave W,Aid Response,2/20/23 23:09,47.623472,-122.358023,POINT (-122.358023 47.623472),F230022097
23rd Ave / E Jefferson St,Rubbish Fire,2/20/23 23:21,47.606176,-122.302777,POINT (-122.302777 47.606176),F230022098
211 DEXTER AVE N,Scenes Of Violence 7,2/20/23 23:29,47.619839,-122.342391,POINT (-122.342391 47.619839),F230022100
3214 57th Ave Sw,Low Acuity Response,2/20/23 23:39,47.575567,-122.405408,POINT (-122.405408 47.575567),F230022102
13802 Greenwood Ave N,Aid Response,2/20/23 23:42,47.729653,-122.355561,POINT (-122.355561 47.729653),F230022103
3911 41st Ave Sw,Nurseline/AMR,2/20/23 23:49,47.569175,-122.384127,POINT (-122.384127 47.569175),F230022104
Minor Ave / Stewart St,Aid Response,2/20/23 23:52,47.61761,-122.331859,POINT (-122.331859 47.61761),F230022105
2608 Marine Ave Sw,Medic Response,2/21/23 0:00,47.580399,-122.407042,POINT (-122.407042 47.580399),F230022106
3204 Ne 94th St,Aid Response,2/21/23 0:05,47.696571,-122.293257,POINT (-122.293257 47.696571),F230022107
1911 22nd Ave S,Aid Response,2/21/23 0:10,47.586234,-122.304237,POINT (-122.304237 47.586234),F230022108
3rd Ave / University St,Aid Response,2/21/23 0:20,47.607763,-122.335976,POINT (-122.335976 47.607763),F230022109
13201 Greenwood Ave N,Aid Response,2/21/23 0:32,47.72505,-122.355551,POINT (-122.355551 47.72505),F230022110
WESTERN AVE / WALL ST,Aid Response,2/21/23 0:53,47.614031,-122.349606,POINT (-122.349606 47.614031),F230022111
4216 Woodland Park Ave N,Aid Response,2/21/23 0:57,47.657933,-122.344611,POINT (-122.344611 47.657933),F230022112
913 S Jackson St,Rubbish Fire,2/21/23 1:23,47.59919,-122.320841,POINT (-122.320841 47.59919),F230022113
107 Nw 55th St,Aid Response,2/21/23 1:26,47.668701,-122.357473,POINT (-122.357473 47.668701),F230022114
501 S Royal Brougham Way,Aid Response,2/21/23 1:29,47.592396,-122.327325,POINT (-122.327325 47.592396),F230022115
Boren Ave / E Fir St,Aid Response,2/21/23 1:44,47.60269,-122.318858,POINT (-122.318858 47.60269),F230022116
4200 Little Canoe Channel Ne,Medic Response,2/21/23 2:12,47.657823,-122.304536,POINT (-122.304536 47.657823),F230022119
308 4th Ave S,Aid Response,2/21/23 2:38,47.599968,-122.328965,POINT (-122.328965 47.599968),F230022120
2100 Westlake Ave N,1RED 1 Unit,2/21/23 2:46,47.638073,-122.340819,POINT (-122.340819 47.638073),F230022121
710 Cherry St,Aid Response,2/21/23 2:47,47.605387,-122.327511,POINT (-122.327511 47.605387),F230022122
330 NW 85TH ST,Medic Response,2/21/23 3:22,47.690626,-122.360908,POINT (-122.360908 47.690626),F230022124
8027 17th Ave Nw,Activated CO Detector,2/21/23 3:22,47.687025,-122.378943,POINT (-122.378943 47.687025),F230022123
188 E Blaine St,4RED - 2 + 1 + 1,2/21/23 4:12,47.634866,-122.32539,POINT (-122.32539 47.634866),F230022129
6231 Woodlawn Ave N,Aid Response,2/21/23 4:12,47.67375,-122.334188,POINT (-122.334188 47.67375),F230022128
6940 M L King Jr Way S,Medic Response,2/21/23 4:30,47.540318,-122.282693,POINT (-122.282693 47.540318),F230022130
715 E Pine St,Rescue Elevator,2/21/23 4:39,47.61523,-122.323218,POINT (-122.323218 47.61523),F230022131
5311 Phinney Ave N,Medic Response,2/21/23 4:40,47.667143,-122.35442,POINT (-122.35442 47.667143),F230022132
852 Rainier Ave S,Aid Response Yellow,2/21/23 4:42,47.594244,-122.310281,POINT (-122.310281 47.594244),F230022133
4th Ave S / S Horton St,Aid Response Yellow,2/21/23 4:59,47.574384,-122.329059,POINT (-122.329059 47.574384),F230022134
675 S Lane St,Illegal Burn,2/21/23 5:04,47.596673,-122.324261,POINT (-122.324261 47.596673),F230022136
223 Yesler Way,Nurseline/AMR,2/21/23 5:18,47.601718,-122.331581,POINT (-122.331581 47.601718),F230022138
301 22nd Ave,Aid Response,2/21/23 5:26,47.604328,-122.303732,POINT (-122.303732 47.604328),F230022139
1630 43rd Ave E,Medic Response,2/21/23 5:27,47.633523,-122.277157,POINT (-122.277157 47.633523),F230022140
9 Nickerson St,Aid Response,2/21/23 5:47,47.64974,-122.357604,POINT (-122.357604 47.64974),F230022141
3966 Evanston Ave N,Automatic Fire Alarm Resd,2/21/23 5:56,47.654862,-122.351124,POINT (-122.351124 47.654862),F230022142
2701 3rd Ave W,Medic Response,2/21/23 5:58,47.644102,-122.360902,POINT (-122.360902 47.644102),F230022143
12746 35th Ave Ne,Triaged Incident,2/21/23 6:03,47.722625,-122.290831,POINT (-122.290831 47.722625),F230022144
2712 Sw Elmgrove St,Medic Response,2/21/23 6:11,47.530083,-122.367346,POINT (-122.367346 47.530083),F230022146
710 Cherry St,Water Job Major,2/21/23 6:20,47.605387,-122.327511,POINT (-122.327511 47.605387),F230022148
6600 Roosevelt Way Ne,AFA4 - Auto Alarm 2 + 1 + 1,2/21/23 6:22,47.676554,-122.317373,POINT (-122.317373 47.676554),F230022149
7612 41st Ave Ne,Triaged Incident,2/21/23 6:29,47.684056,-122.284178,POINT (-122.284178 47.684056),F230022151
15th Ave Ne / Ne 50th St,Illegal Burn,2/21/23 6:31,47.664893,-122.311937,POINT (-122.311937 47.664893),F230022152
3405 6th Ave S,Aid Response,2/21/23 6:47,47.573639,-122.32598,POINT (-122.32598 47.573639),F230022153
3731 E Prospect St,4RED - 2 + 1 + 1,2/21/23 6:47,47.628565,-122.28505,POINT (-122.28505 47.628565),F230022154
6008 M L King Jr Way S,Triaged Incident,2/21/23 6:51,47.548025,-122.286416,POINT (-122.286416 47.548025),F230022155
1414 4th Ave,Aid Response,2/21/23 6:53,47.609353,-122.335895,POINT (-122.335895 47.609353),F230022156
511 S Dearborn St,Aid Response,2/21/23 6:54,47.595814,-122.327535,POINT (-122.327535 47.595814),F230022157
9032 Palatine Ave N,Aid Response,2/21/23 6:56,47.694505,-122.356683,POINT (-122.356683 47.694505),F230022158
531 Ne 112th St,Aid Response,2/21/23 7:01,47.709995,-122.32296,POINT (-122.32296 47.709995),F230022159
12509 Greenwood Ave N,Aid Response,2/21/23 7:01,47.719674,-122.355539,POINT (-122.355539 47.719674),F230022160
1415 2nd Ave,AFA4 - Auto Alarm 2 + 1 + 1,2/21/23 7:05,47.608434,-122.338125,POINT (-122.338125 47.608434),F230022161
1100 Minor Ave,Natural Gas Odor,2/21/23 7:09,47.610516,-122.324681,POINT (-122.324681 47.610516),F230022162
1433 4th Ave,Aid Response,2/21/23 7:19,47.609545,-122.336071,POINT (-122.336071 47.609545),F230022163
8511 15th Ave Ne,Low Acuity Response,2/21/23 7:21,47.690434,-122.31223,POINT (-122.31223 47.690434),F230022165
13201 Greenwood Ave N,Low Acuity Response,2/21/23 7:21,47.72505,-122.355551,POINT (-122.355551 47.72505),F230022166
7612 41st Ave Sw,Triaged Incident,2/21/23 7:35,47.534271,-122.384652,POINT (-122.384652 47.534271),F230022167
Boren Ave N / John St,Triaged Incident,2/21/23 7:35,47.619695,-122.335867,POINT (-122.335867 47.619695),F230022168
3rd Ave / Pike St,Aid Response,2/21/23 7:42,47.60975,-122.337793,POINT (-122.337793 47.60975),F230022169
3213 Harbor Ave Sw,Scenes Of Violence 7,2/21/23 7:44,47.574363,-122.370938,POINT (-122.370938 47.574363),F230022170
5325 S Wallace St,Aid Response,2/21/23 8:02,47.497772,-122.266971,POINT (-122.266971 47.497772),F230022172
820 Yesler Way,Aid Response,2/21/23 8:03,47.601702,-122.322098,POINT (-122.322098 47.601702),F230022173
938 N 100th St,MVI - Motor Vehicle Incident,2/21/23 8:14,47.701436,-122.346827,POINT (-122.346827 47.701436),F230022174
5444 Delridge Way Sw,Aid Response,2/21/23 8:16,47.553321,-122.362969,POINT (-122.362969 47.553321),F230022175
4411 Dayton Ave N,Medic Response,2/21/23 8:19,47.660339,-122.352063,POINT (-122.352063 47.660339),F230022176
1809 10th Ave E,Automatic Fire Alarm Resd,2/21/23 8:26,47.635099,-122.320095,POINT (-122.320095 47.635099),F230022178
8121 Latona Ave Ne,Wires Down,2/21/23 8:29,47.688145,-122.325654,POINT (-122.325654 47.688145),F230022179
4003 Airport Way S,Aid Response,2/21/23 8:33,47.568046,-122.322673,POINT (-122.322673 47.568046),F230022180
211 Lenora St,Auto Fire Alarm,2/21/23 8:41,47.612577,-122.342956,POINT (-122.342956 47.612577),F230022181
3501 Rainier Ave S,Alarm Bell,2/21/23 8:41,47.571853,-122.293193,POINT (-122.293193 47.571853),F230022182
409 23rd Ave S,Medic Response,2/21/23 8:41,47.599152,-122.302233,POINT (-122.302233 47.599152),F230022184
8601 Rainier Ave S,Automatic Fire Alarm False,2/21/23 8:44,47.526164,-122.269983,POINT (-122.269983 47.526164),F230022186
2001 W Garfield St,Illegal Burn,2/21/23 8:50,47.633255,-122.378853,POINT (-122.378853 47.633255),F230022187
11032 14TH AVE NE,Unk Odor,2/21/23 8:57,47.708724,-122.313787,POINT (-122.313787 47.708724),F230022188
4420 Baker Ave Nw,Aid Response,2/21/23 9:04,47.66046,-122.359579,POINT (-122.359579 47.66046),F230022190
200 5th Ave S,Nurseline/AMR,2/21/23 9:04,47.600873,-122.32766,POINT (-122.32766 47.600873),F230022189
14002 Linden Ave N,Aid Response,2/21/23 9:06,47.730569,-122.347758,POINT (-122.347758 47.730569),F230022191
6054 36th Ave Sw,Aid Response,2/21/23 9:09,47.548017,-122.377722,POINT (-122.377722 47.548017),F230022192
1425 Spring St,Aid Response,2/21/23 9:11,47.611563,-122.322179,POINT (-122.322179 47.611563),F230022193
11716 26th Ave Ne,Aid Response,2/21/23 9:14,47.714217,-122.300315,POINT (-122.300315 47.714217),F230022195
2132 Boyer Ave E,Aid Response,2/21/23 9:16,47.638567,-122.308651,POINT (-122.308651 47.638567),F230022196
3005 Rainier Ave S,Aid Response,2/21/23 9:23,47.576698,-122.296889,POINT (-122.296889 47.576698),F230022197
1911 22nd Ave S,Low Acuity Response,2/21/23 9:23,47.586234,-122.304237,POINT (-122.304237 47.586234),F230022198
